"actor","actorid","films","quality_class","is_active","current_year"
"John Gielgud","nm0000024","{""(\""Julius Caesar\"",1552,6.1,tt0065922)"",""(\""Eagle in a Cage\"",137,5.9,tt0067038)"",""(\""Lost Horizon\"",2239,5.4,tt0070337)"",""(\""11 Harrowhouse\"",970,6.3,tt0071080)"",""(Gold,2008,5.8,tt0071566)"",""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(Galileo,491,6.6,tt0073029)"",""(\""Aces High\"",2401,6.6,tt0075627)"",""(\""A Portrait of the Artist as a Young Man\"",196,6.3,tt0079740)"",""(\""Joseph Andrews\"",515,5.7,tt0076234)"",""(Providence,3010,7.7,tt0076574)"",""(\""The Human Factor\"",1265,6.1,tt0080903)"",""(\""Murder by Decree\"",5145,6.9,tt0079592)"",""(Caligula,33767,5.4,tt0080491)"",""(\""The Conductor\"",535,7,tt0079090)"",""(\""The Formula\"",2381,5.6,tt0080754)"",""(\""Lion of the Desert\"",14361,8.4,tt0081059)"",""(\""The Elephant Man\"",222480,8.1,tt0080678)"",""(\""Priest of Love\"",289,6.3,tt0082940)"",""(\""Chariots of Fire\"",55463,7.2,tt0082158)"",""(Arthur,26092,6.9,tt0082031)"",""(Sphinx,1197,5.2,tt0083113)"",""(Gandhi,218959,8,tt0083987)"",""(\""The Wicked Lady\"",1070,4.7,tt0086582)"",""(Scandalous,210,4.6,tt0088046)"",""(\""The Shooting Party\"",1318,6.9,tt0088111)"",""(Plenty,2775,6,tt0089816)"",""(\""The Whistle Blower\"",1974,6.2,tt0092206)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Arthur 2: On the Rocks\"",6058,4.7,tt0094678)"",""(\""Getting It Right\"",651,6.3,tt0097424)"",""(\""Strike It Rich\"",158,4.7,tt0100708)"",""(\""Prospero's Books\"",6011,6.9,tt0102722)"",""(\""Shining Through\"",9192,6.5,tt0105391)"",""(\""The Power of One\"",9352,7.2,tt0105159)"",""(Haunted,6197,6.2,tt0113269)"",""(\""First Knight\"",68905,6,tt0113071)"",""(\""The Portrait of a Lady\"",10945,6.2,tt0117364)"",""(Hamlet,36184,7.7,tt0116477)"",""(Shine,51660,7.7,tt0117631)"",""(DragonHeart,91727,6.5,tt0116136)"",""(\""The Tichborne Claimant\"",194,6,tt0127933)"",""(\""The Magic Sword: Quest for Camelot\"",15248,6.3,tt0120800)"",""(Elizabeth,93812,7.4,tt0127536)""}","good",False,2019
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)""}","good",False,1986
"John Gielgud","nm0000024","{""(\""Julius Caesar\"",1552,6.1,tt0065922)"",""(\""Eagle in a Cage\"",137,5.9,tt0067038)"",""(\""Lost Horizon\"",2239,5.4,tt0070337)"",""(\""11 Harrowhouse\"",970,6.3,tt0071080)"",""(Gold,2008,5.8,tt0071566)"",""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(Galileo,491,6.6,tt0073029)"",""(\""Aces High\"",2401,6.6,tt0075627)"",""(\""A Portrait of the Artist as a Young Man\"",196,6.3,tt0079740)"",""(\""Joseph Andrews\"",515,5.7,tt0076234)"",""(Providence,3010,7.7,tt0076574)"",""(\""The Human Factor\"",1265,6.1,tt0080903)"",""(\""Murder by Decree\"",5145,6.9,tt0079592)"",""(Caligula,33767,5.4,tt0080491)"",""(\""The Conductor\"",535,7,tt0079090)"",""(\""The Formula\"",2381,5.6,tt0080754)"",""(\""Lion of the Desert\"",14361,8.4,tt0081059)"",""(\""The Elephant Man\"",222480,8.1,tt0080678)"",""(\""Priest of Love\"",289,6.3,tt0082940)"",""(\""Chariots of Fire\"",55463,7.2,tt0082158)"",""(Arthur,26092,6.9,tt0082031)"",""(Sphinx,1197,5.2,tt0083113)"",""(Gandhi,218959,8,tt0083987)"",""(\""The Wicked Lady\"",1070,4.7,tt0086582)"",""(Scandalous,210,4.6,tt0088046)"",""(\""The Shooting Party\"",1318,6.9,tt0088111)"",""(Plenty,2775,6,tt0089816)"",""(\""The Whistle Blower\"",1974,6.2,tt0092206)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Arthur 2: On the Rocks\"",6058,4.7,tt0094678)"",""(\""Getting It Right\"",651,6.3,tt0097424)"",""(\""Strike It Rich\"",158,4.7,tt0100708)"",""(\""Prospero's Books\"",6011,6.9,tt0102722)"",""(\""Shining Through\"",9192,6.5,tt0105391)"",""(\""The Power of One\"",9352,7.2,tt0105159)"",""(Haunted,6197,6.2,tt0113269)"",""(\""First Knight\"",68905,6,tt0113071)"",""(\""The Portrait of a Lady\"",10945,6.2,tt0117364)"",""(Hamlet,36184,7.7,tt0116477)"",""(Shine,51660,7.7,tt0117631)"",""(DragonHeart,91727,6.5,tt0116136)"",""(\""The Tichborne Claimant\"",194,6,tt0127933)"",""(\""The Magic Sword: Quest for Camelot\"",15248,6.3,tt0120800)"",""(Elizabeth,93812,7.4,tt0127536)""}","good",False,2020
"John Gielgud","nm0000024","{""(\""Julius Caesar\"",1552,6.1,tt0065922)"",""(\""Eagle in a Cage\"",137,5.9,tt0067038)"",""(\""Lost Horizon\"",2239,5.4,tt0070337)"",""(\""11 Harrowhouse\"",970,6.3,tt0071080)"",""(Gold,2008,5.8,tt0071566)"",""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(Galileo,491,6.6,tt0073029)"",""(\""Aces High\"",2401,6.6,tt0075627)"",""(\""A Portrait of the Artist as a Young Man\"",196,6.3,tt0079740)"",""(\""Joseph Andrews\"",515,5.7,tt0076234)"",""(Providence,3010,7.7,tt0076574)"",""(\""The Human Factor\"",1265,6.1,tt0080903)"",""(\""Murder by Decree\"",5145,6.9,tt0079592)"",""(Caligula,33767,5.4,tt0080491)"",""(\""The Conductor\"",535,7,tt0079090)"",""(\""The Formula\"",2381,5.6,tt0080754)"",""(\""Lion of the Desert\"",14361,8.4,tt0081059)"",""(\""The Elephant Man\"",222480,8.1,tt0080678)"",""(\""Priest of Love\"",289,6.3,tt0082940)"",""(\""Chariots of Fire\"",55463,7.2,tt0082158)"",""(Arthur,26092,6.9,tt0082031)"",""(Sphinx,1197,5.2,tt0083113)"",""(Gandhi,218959,8,tt0083987)"",""(\""The Wicked Lady\"",1070,4.7,tt0086582)"",""(Scandalous,210,4.6,tt0088046)"",""(\""The Shooting Party\"",1318,6.9,tt0088111)"",""(Plenty,2775,6,tt0089816)"",""(\""The Whistle Blower\"",1974,6.2,tt0092206)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Arthur 2: On the Rocks\"",6058,4.7,tt0094678)"",""(\""Getting It Right\"",651,6.3,tt0097424)"",""(\""Strike It Rich\"",158,4.7,tt0100708)"",""(\""Prospero's Books\"",6011,6.9,tt0102722)"",""(\""Shining Through\"",9192,6.5,tt0105391)"",""(\""The Power of One\"",9352,7.2,tt0105159)"",""(Haunted,6197,6.2,tt0113269)"",""(\""First Knight\"",68905,6,tt0113071)"",""(\""The Portrait of a Lady\"",10945,6.2,tt0117364)"",""(Hamlet,36184,7.7,tt0116477)"",""(Shine,51660,7.7,tt0117631)"",""(DragonHeart,91727,6.5,tt0116136)"",""(\""The Tichborne Claimant\"",194,6,tt0127933)"",""(\""The Magic Sword: Quest for Camelot\"",15248,6.3,tt0120800)"",""(Elizabeth,93812,7.4,tt0127536)""}","good",False,2021
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)""}","good",True,1970
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)""}","good",False,1971
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)""}","good",True,1972
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)""}","average",True,1973
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)""}","average",False,1974
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)""}","average",False,1975
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)""}","good",True,1976
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)""}","star",True,1977
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)""}","star",False,1978
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)""}","star",False,1979
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)""}","bad",True,1980
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)""}","bad",False,1981
"Rita Hayworth","nm0000028","{""(\""Road to Salina\"",484,6.9,tt0067681)"",""(\""The Naked Zoo\"",127,4.5,tt0067476)"",""(\""The Wrath of God\"",875,6.2,tt0069515)""}","average",False,1975
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)""}","good",True,1987
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)""}","average",True,1988
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)""}","average",False,1989
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)""}","average",False,1990
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)"",""(Kafka,9536,6.9,tt0102181)""}","average",True,1991
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)"",""(Kafka,9536,6.9,tt0102181)""}","average",False,1992
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)"",""(Kafka,9536,6.9,tt0102181)""}","average",False,1993
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)"",""(Kafka,9536,6.9,tt0102181)""}","average",False,1994
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)"",""(Kafka,9536,6.9,tt0102181)"",""(\""Mute Witness\"",5342,6.7,tt0110604)""}","average",True,1995
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)"",""(Kafka,9536,6.9,tt0102181)"",""(\""Mute Witness\"",5342,6.7,tt0110604)""}","average",False,1996
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)"",""(Kafka,9536,6.9,tt0102181)"",""(\""Mute Witness\"",5342,6.7,tt0110604)""}","average",False,1997
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)"",""(Kafka,9536,6.9,tt0102181)"",""(\""Mute Witness\"",5342,6.7,tt0110604)""}","average",False,1998
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)"",""(Kafka,9536,6.9,tt0102181)"",""(\""Mute Witness\"",5342,6.7,tt0110604)""}","average",False,1999
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)"",""(Kafka,9536,6.9,tt0102181)"",""(\""Mute Witness\"",5342,6.7,tt0110604)""}","average",False,2000
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)"",""(Kafka,9536,6.9,tt0102181)"",""(\""Mute Witness\"",5342,6.7,tt0110604)""}","average",False,2001
"Rita Hayworth","nm0000028","{""(\""Road to Salina\"",484,6.9,tt0067681)"",""(\""The Naked Zoo\"",127,4.5,tt0067476)"",""(\""The Wrath of God\"",875,6.2,tt0069515)""}","average",False,1976
"Alec Guinness","nm0000027","{""(Cromwell,5236,6.9,tt0065593)"",""(Scrooge,9566,7.5,tt0066344)"",""(\""Brother Sun, Sister Moon\"",4220,7.2,tt0069824)"",""(\""Hitler: The Last Ten Days\"",1368,6.5,tt0070184)"",""(\""Murder by Death\"",34778,7.4,tt0074937)"",""(\""Star Wars: Episode IV - A New Hope\"",1242945,8.6,tt0076759)"",""(\""Star Wars: Episode V - The Empire Strikes Back\"",1170934,8.7,tt0080684)"",""(\""Raise the Titanic\"",4054,5,tt0081400)"",""(Lovesick,737,5.2,tt0085873)"",""(\""Star Wars: Episode VI - Return of the Jedi\"",959662,8.3,tt0086190)"",""(\""A Passage to India\"",17165,7.3,tt0087892)"",""(\""Little Dorrit\"",1030,7.3,tt0095530)"",""(\""A Handful of Dust\"",1863,6.6,tt0095274)"",""(Kafka,9536,6.9,tt0102181)"",""(\""Mute Witness\"",5342,6.7,tt0110604)""}","average",False,2002
